customer_id,Current_Customer_Grade,no_of_transactions,sum_profit,sum_purchase,average_purchase,owns_car,wealth_segment,past_3_years_bike_related_purchases,property_valuation,age,first_name,last_name,address,postcode,state,country
"957       ",8th grade,5,2632,4868,974.000000,"Yes       ",Affluent Customer,80,10,26,Jamima,Gannan,1346 Forest Dale Point,3111,Victoria,Australia
"3322      ",8th grade,4,2630,4598,1150.000000,"Yes       ",Affluent Customer,24,10,NULL,Hew,Sworder,624 Harper Way,2094,New South Wales,Australia
"503       ",8th grade,4,2630,3993,998.000000,"Yes       ",Affluent Customer,87,10,31,Burr,Gerb,9 Rowland Road,2133,New South Wales,Australia
"2966      ",8th grade,5,2629,5009,1002.000000,"Yes       ",Mass Customer,81,9,51,Fredi,Aldhous,373 Hayes Terrace,2010,New South Wales,Australia
"2515      ",8th grade,3,2629,4765,1588.000000,"Yes       ",Affluent Customer,24,10,25,Manya,NULL,440 Shasta Crossing,2118,New South Wales,Australia
"778       ",8th grade,5,2628,6293,1259.000000,"No        ",High Net Worth,24,9,44,Stacy,Pozzi,90 New Castle Trail,2137,New South Wales,Australia
"2758      ",8th grade,4,2628,4188,1047.000000,"No        ",Affluent Customer,17,9,65,Fabien,Whittlesea,5565 Park Meadow Trail,2155,New South Wales,Australia
"59        ",8th grade,3,2628,2797,932.000000,"No        ",High Net Worth,60,9,20,Niki,Heathcote,413 Mayer Street,2046,New South Wales,Australia
"285       ",8th grade,6,2627,6726,1121.000000,"No        ",Mass Customer,3,12,43,Julee,Janovsky,58 Parkside Hill,2117,New South Wales,Australia
"1385      ",8th grade,5,2626,7434,1487.000000,"No        ",Mass Customer,39,10,63,Melesa,Priddy,28 Menomonie Street,3140,Victoria,Australia
"1660      ",8th grade,6,2625,4481,747.000000,"No        ",Affluent Customer,85,10,40,Justinian,Jekyll,208 Golden Leaf Pass,3195,Victoria,Australia
"1969      ",8th grade,6,2624,6143,1024.000000,"Yes       ",Mass Customer,54,8,59,Dimitry,Kunkler,248 School Park,3156,Victoria,Australia
"653       ",8th grade,5,2623,4502,900.000000,"Yes       ",Affluent Customer,68,4,52,Maxy,Hurles,67 Aberg Hill,2519,New South Wales,Australia
"110       ",8th grade,7,2622,7789,1113.000000,"No        ",Affluent Customer,23,8,20,Sascha,St. Quintin,5 Moose Road,3977,Victoria,Australia
"1872      ",8th grade,6,2620,6136,1023.000000,"Yes       ",Mass Customer,75,6,47,Leif,Feeney,5809 Coolidge Avenue,2747,New South Wales,Australia
"1594      ",8th grade,5,2618,6384,1277.000000,"No        ",Mass Customer,62,10,39,Rolando,Amyes,0 Thackeray Avenue,2100,New South Wales,Australia
"3448      ",8th grade,5,2618,5258,1052.000000,"No        ",High Net Worth,26,9,43,Roderich,Mixer,6691 Lindbergh Drive,2147,New South Wales,Australia
"2795      ",8th grade,3,2618,4454,1485.000000,"No        ",Mass Customer,9,3,54,Shirline,Amar,4903 Hoepker Terrace,3500,Victoria,Australia
"2442      ",8th grade,6,2617,5012,835.000000,"Yes       ",Affluent Customer,8,11,63,Odie,Enrrico,336 Service Pass,2073,New South Wales,Australia
"2439      ",8th grade,6,2616,5842,974.000000,"No        ",Affluent Customer,44,1,53,Shelly,Yakebovitch,75 Westerfield Park,4570,Queensland,Australia
"3022      ",8th grade,5,2614,3884,777.000000,"No        ",High Net Worth,21,8,32,Gert,Kurtis,27 Schlimgen Way,4116,Queensland,Australia
"160       ",8th grade,2,2614,3024,1512.000000,"No        ",Mass Customer,5,11,56,Wake,Durning,860 Hintze Lane,2154,New South Wales,Australia
"2141      ",8th grade,4,2612,4821,1205.000000,"Yes       ",High Net Worth,50,10,56,Georgie,Bruggen,27 Drewry Road,2102,New South Wales,Australia
"2302      ",8th grade,3,2612,4414,1471.000000,"Yes       ",Mass Customer,43,8,21,Loraine,Beamish,4 Delaware Terrace,3804,Victoria,Australia
"2503      ",8th grade,4,2610,4951,1238.000000,"Yes       ",Affluent Customer,80,7,53,Devlin,Laneham,62 Doe Crossing Junction,2760,New South Wales,Australia
"2611      ",8th grade,7,2609,5700,814.000000,"No        ",Affluent Customer,36,10,29,Aeriel,Lejeune,23426 Transport Center,2218,New South Wales,Australia
"194       ",8th grade,3,2608,4313,1438.000000,"No        ",Affluent Customer,4,5,46,Ursala,Ferrai,362 Mayer Terrace,4680,Queensland,Australia
"1562      ",8th grade,3,2608,4067,1356.000000,"Yes       ",Affluent Customer,29,9,36,Elset,Biasio,842 Rutledge Parkway,2145,New South Wales,Australia
"3353      ",8th grade,7,2607,5269,753.000000,"Yes       ",Mass Customer,91,8,26,Marina,Scorrer,9229 Division Park,2205,New South Wales,Australia
"2422      ",8th grade,5,2607,4671,934.000000,"No        ",High Net Worth,96,10,42,Crysta,Woliter,61976 Emmet Junction,2178,New South Wales,Australia
"2344      ",8th grade,6,2606,6948,1158.000000,"Yes       ",Mass Customer,93,10,27,Wat,Robelin,694 Northwestern Court,2155,New South Wales,Australia
"2764      ",8th grade,4,2606,3652,913.000000,"Yes       ",Mass Customer,12,1,65,Callie,Coltart,1 Wayridge Park,4301,Queensland,Australia
"2991      ",8th grade,6,2603,5560,927.000000,"No        ",Mass Customer,48,4,56,Fred,Catanheira,424 Almo Junction,2830,New South Wales,Australia
"572       ",8th grade,6,2602,5374,896.000000,"Yes       ",High Net Worth,0,10,53,Clementius,Everington,909 Browning Crossing,3013,Victoria,Australia
"2327      ",8th grade,3,2602,4153,1384.000000,"No        ",Affluent Customer,19,10,57,Alie,Sowle,69893 Loomis Junction,2229,New South Wales,Australia
"3005      ",8th grade,3,2602,3682,1227.000000,"Yes       ",Affluent Customer,36,10,51,Rafaellle,Tantrum,90 Loftsgordon Plaza,2216,New South Wales,Australia
"3164      ",8th grade,5,2601,6151,1230.000000,"Yes       ",Mass Customer,53,9,34,Hortensia,Rainger,09 Mitchell Terrace,2166,New South Wales,Australia
"2473      ",8th grade,5,2601,4257,851.000000,"Yes       ",Mass Customer,50,6,50,Davon,NULL,7 Mcguire Terrace,3754,Victoria,Australia
"372       ",8th grade,8,2599,6871,859.000000,"Yes       ",Affluent Customer,19,8,33,Moina,Thumim,841 Anderson Drive,3101,Victoria,Australia
"2259      ",8th grade,4,2599,4204,1051.000000,"No        ",Affluent Customer,83,5,21,Leanora,Calbert,8 Buell Crossing,2320,New South Wales,Australia
"1439      ",8th grade,4,2598,4948,1237.000000,"No        ",Mass Customer,97,10,55,Leupold,Detoc,223 Trailsway Parkway,2154,New South Wales,Australia
"336       ",8th grade,5,2598,3712,742.000000,"No        ",High Net Worth,91,8,40,Georgiana,Wallington,24044 Bonner Hill,3032,Victoria,Australia
"79        ",8th grade,6,2597,6761,1127.000000,"No        ",Mass Customer,76,10,52,Tybi,Silliman,9527 Ridgeway Street,2073,New South Wales,Australia
"252       ",8th grade,5,2597,5565,1113.000000,"Yes       ",Mass Customer,39,7,37,Anthea,Ruskin,8029 Gulseth Center,2304,New South Wales,Australia
"658       ",8th grade,5,2597,5306,1061.000000,"Yes       ",Affluent Customer,38,9,76,Donn,Bonnell,355 Thackeray Circle,3025,Victoria,Australia
"1245      ",8th grade,7,2596,5886,841.000000,"No        ",Affluent Customer,34,10,26,Erin,Shawell,9 7th Terrace,2155,New South Wales,Australia
"1791      ",8th grade,6,2595,7479,1247.000000,"Yes       ",Affluent Customer,20,6,46,Ninon,Van Der Hoog,613 Mayfield Trail,4012,Queensland,Australia
"3419      ",8th grade,3,2591,4108,1369.000000,"Yes       ",Mass Customer,13,7,47,Felipa,Guslon,33792 Burrows Plaza,4125,Queensland,Australia
"3395      ",8th grade,7,2589,7854,1122.000000,"No        ",Mass Customer,76,8,27,Sigmund,Fishbourn,01716 2nd Terrace,3174,Victoria,Australia
"101       ",8th grade,4,2589,4309,1077.000000,"No        ",High Net Worth,83,10,45,Goran,Kwietek,9554 Artisan Pass,2150,New South Wales,Australia
"102       ",8th grade,7,2588,6660,951.000000,"No        ",Affluent Customer,51,9,64,Langsdon,Tranfield,55850 Butterfield Road,2168,New South Wales,Australia
"2453      ",8th grade,6,2588,4684,781.000000,"No        ",High Net Worth,22,7,28,Ruthe,Campe,6 Morningstar Way,2165,New South Wales,Australia
"1925      ",8th grade,7,2586,6619,946.000000,"Yes       ",Mass Customer,34,7,38,Amaleta,Dickens,6 Upham Place,4556,Queensland,Australia
"2322      ",8th grade,4,2586,4036,1009.000000,"Yes       ",Mass Customer,72,10,28,Hazlett,Rosenschein,496 Summit Road,2120,New South Wales,Australia
"2161      ",8th grade,5,2585,5999,1200.000000,"No        ",Mass Customer,35,10,22,Tommie,Mardle,0 Delladonna Parkway,3189,Victoria,Australia
"2990      ",8th grade,7,2584,5394,771.000000,"No        ",High Net Worth,65,12,42,Brice,Martinuzzi,3 Lukken Road,2066,New South Wales,Australia
"218       ",8th grade,5,2583,4232,846.000000,"Yes       ",High Net Worth,37,8,27,Stefa,Dunnan,09040 Myrtle Parkway,2015,New South Wales,Australia
"2448      ",8th grade,6,2581,5419,903.000000,"No        ",High Net Worth,5,10,28,Lorri,Iston,11 Dunning Pass,2219,New South Wales,Australia
"3252      ",8th grade,7,2575,5911,844.000000,"Yes       ",High Net Worth,59,12,33,Alexia,McTerrelly,21498 Springs Point,2089,New South Wales,Australia
"3114      ",8th grade,5,2574,4756,951.000000,"Yes       ",Mass Customer,48,5,46,Judah,Prime,7285 Waxwing Pass,2620,New South Wales,Australia
"2980      ",8th grade,6,2573,7499,1250.000000,"No        ",Mass Customer,27,6,41,Di,Plaid,6136 Farragut Plaza,3181,Victoria,Australia
"1690      ",8th grade,9,2570,8042,894.000000,"Yes       ",Affluent Customer,6,10,32,Torey,Kensall,8 Northridge Drive,2072,New South Wales,Australia
"1104      ",8th grade,7,2570,6459,923.000000,"No        ",Mass Customer,82,6,61,Jewelle,Pincott,22669 Lien Center,2565,New South Wales,Australia
"602       ",8th grade,5,2568,5591,1118.000000,"Yes       ",High Net Worth,0,3,28,Lebbie,Bruck,506 Iowa Center,4580,Queensland,Australia
"1915      ",8th grade,5,2567,4748,950.000000,"Yes       ",Mass Customer,40,8,67,Dusty,Tesimon,59 Waywood Road,3163,Victoria,Australia
"553       ",8th grade,6,2566,6913,1152.000000,"Yes       ",Affluent Customer,62,7,41,Charlean,Fantone,532 Bartillon Circle,2166,New South Wales,Australia
"2405      ",8th grade,6,2565,3529,588.000000,"No        ",Mass Customer,16,5,63,Quintana,Merricks,5 Myrtle Trail,2285,New South Wales,Australia
"3314      ",8th grade,6,2562,6476,1079.000000,"Yes       ",Mass Customer,50,10,48,Blakelee,Tassel,257 Ruskin Crossing,2200,New South Wales,Australia
"1111      ",8th grade,7,2561,6923,989.000000,"Yes       ",High Net Worth,96,6,60,Zach,Maynard,08 Carey Center,3284,Victoria,Australia
"451       ",8th grade,6,2561,5926,988.000000,"No        ",High Net Worth,37,10,NULL,Marlow,Flowerdew,8385 Lien Drive,3192,Victoria,Australia
"2681      ",8th grade,5,2561,4606,921.000000,"Yes       ",Affluent Customer,78,8,46,Liza,LeEstut,53485 Sycamore Junction,3192,Victoria,Australia
"1156      ",8th grade,4,2560,5966,1492.000000,"Yes       ",Mass Customer,22,3,23,Breena,Risebrow,098 Veith Hill,4510,Queensland,Australia
"1735      ",8th grade,5,2560,5021,1004.000000,"No        ",Mass Customer,7,2,54,Sly,Offord,63862 Dawn Park,4655,Queensland,Australia
"242       ",8th grade,7,2559,7799,1114.000000,"No        ",Affluent Customer,17,9,28,Taite,Droghan,0796 Melody Park,2200,New South Wales,Australia
"1267      ",8th grade,4,2558,6353,1588.000000,"Yes       ",Affluent Customer,39,3,41,Leopold,Dainton,37 Clarendon Lane,4655,Queensland,Australia
"2264      ",8th grade,6,2558,5199,867.000000,"No        ",Affluent Customer,18,6,48,Tony,Shirley,883 Almo Terrace,3977,Victoria,Australia
"819       ",8th grade,5,2558,5033,1007.000000,"Yes       ",Affluent Customer,7,12,45,Temp,Thebeau,84 Loomis Pass,2000,New South Wales,Australia
"108       ",8th grade,3,2558,3557,1186.000000,"No        ",High Net Worth,4,8,26,Kayle,Mingaud,0410 Division Junction,2750,New South Wales,Australia
"411       ",8th grade,5,2555,5131,1026.000000,"No        ",High Net Worth,84,8,43,Cathyleen,Bern,41605 Mitchell Street,2750,New South Wales,Australia
"2899      ",8th grade,6,2554,6188,1031.000000,"No        ",High Net Worth,13,1,30,Leora,Sanderson,75717 Bartillon Road,2880,New South Wales,Australia
"2366      ",8th grade,5,2554,5544,1109.000000,"Yes       ",Mass Customer,51,9,45,Idette,Mapam,33 Prentice Street,2300,New South Wales,Australia
"193       ",8th grade,5,2552,7369,1474.000000,"Yes       ",Mass Customer,13,7,56,Foss,Hardes,10878 Waywood Way,4352,Queensland,Australia
"1380      ",8th grade,3,2551,4100,1367.000000,"No        ",Mass Customer,99,9,22,Lavina,Clavey,29 Mallory Circle,3791,Victoria,Australia
"1633      ",8th grade,3,2549,4624,1541.000000,"Yes       ",High Net Worth,16,4,56,Ashia,Muzzi,46310 Raven Trail,4220,Queensland,Australia
"3303      ",8th grade,5,2547,4834,967.000000,"Yes       ",Affluent Customer,51,10,53,Ced,Cuell,5 Larry Terrace,3130,Victoria,Australia
"2952      ",8th grade,5,2544,6242,1248.000000,"Yes       ",High Net Worth,28,10,45,Cristy,McQuirter,10 Kensington Avenue,2117,New South Wales,Australia
"1166      ",8th grade,6,2540,7639,1273.000000,"No        ",Affluent Customer,40,8,48,Fannie,Devil,13 Buhler Plaza,2576,New South Wales,Australia
"929       ",8th grade,5,2540,4985,997.000000,"Yes       ",Mass Customer,0,12,55,Kippy,Conerding,10421 Cordelia Parkway,3188,Victoria,Australia
"3277      ",8th grade,5,2537,5869,1174.000000,"No        ",Affluent Customer,92,7,58,Demetris,Shapcote,9398 Declaration Circle,2021,New South Wales,Australia
"1050      ",8th grade,6,2537,4723,787.000000,"Yes       ",Mass Customer,7,11,47,Marjie,Ghion,2354 Forster Road,2131,New South Wales,Australia
"3043      ",8th grade,4,2537,4499,1125.000000,"Yes       ",Mass Customer,21,8,39,Kelcey,Argontt,05 2nd Point,2217,New South Wales,Australia
"3158      ",8th grade,6,2535,7724,1287.000000,"Yes       ",Mass Customer,27,9,50,Korey,Lansbury,64 Quincy Alley,4170,Queensland,Australia
"88        ",8th grade,6,2535,5551,925.000000,"Yes       ",High Net Worth,41,12,54,Malynda,Tumber,5 Grim Center,2069,New South Wales,Australia
"2049      ",8th grade,5,2533,5514,1103.000000,"No        ",High Net Worth,21,8,58,Jud,Purchon,0 Red Cloud Place,2217,New South Wales,Australia
"646       ",8th grade,4,2533,4809,1202.000000,"No        ",Affluent Customer,3,2,47,Rowena,Parchment,3 Erie Hill,3564,Victoria,Australia
"2081      ",8th grade,5,2532,5586,1117.000000,"No        ",Mass Customer,69,12,48,Gelya,Coaker,2444 Aberg Hill,2067,New South Wales,Australia
"914       ",8th grade,5,2531,5534,1107.000000,"Yes       ",Affluent Customer,73,8,21,Marc,Egleton,87140 Mandrake Lane,3124,Victoria,Australia
"3190      ",8th grade,8,2530,5693,712.000000,"No        ",Affluent Customer,18,9,35,Lizabeth,Carswell,10 Hauk Point,3936,Victoria,Australia
"657       ",8th grade,5,2530,4831,966.000000,"No        ",Affluent Customer,66,7,27,Hoyt,NULL,9912 Eagle Crest Lane,4800,Queensland,Australia
"1421      ",8th grade,6,2528,5450,908.000000,"No        ",Mass Customer,74,10,64,Mallorie,Gouth,2 Alpine Circle,2765,New South Wales,Australia
"1996      ",8th grade,7,2526,6301,900.000000,"No        ",Mass Customer,4,8,35,Filmer,Furby,6698 Melody Crossing,4556,Queensland,Australia
"1117      ",8th grade,9,2525,7548,839.000000,"No        ",Affluent Customer,83,9,45,Georgena,Guilaem,98 Schiller Junction,2747,New South Wales,Australia
"2576      ",8th grade,7,2524,8273,1182.000000,"No        ",Mass Customer,15,7,61,Lotty,Szubert,55501 Sugar Street,2548,New South Wales,Australia
"1008      ",8th grade,4,2524,5410,1353.000000,"No        ",Mass Customer,47,12,45,Lorry,Booley,486 Atwood Pass,2065,New South Wales,Australia
"1807      ",8th grade,6,2517,6831,1139.000000,"Yes       ",High Net Worth,45,5,65,Pollyanna,Serjeantson,69555 Dakota Alley,4211,Queensland,Australia
"639       ",8th grade,6,2517,5832,972.000000,"No        ",Mass Customer,51,7,46,Mayor,Ismay,44 Upham Crossing,2148,New South Wales,Australia
"2667      ",8th grade,5,2517,5819,1164.000000,"Yes       ",Affluent Customer,65,10,62,Randene,Brown,28156 School Park,3188,Victoria,Australia
"427       ",8th grade,4,2516,4679,1170.000000,"Yes       ",Mass Customer,77,11,24,Giusto,Torbett,1 Carey Pass,2065,New South Wales,Australia
"296       ",8th grade,3,2515,4016,1339.000000,"Yes       ",High Net Worth,34,8,48,Marshal,Rathbone,29886 Crownhardt Crossing,2141,New South Wales,Australia
"3475      ",8th grade,4,2515,3786,947.000000,"No        ",Affluent Customer,12,10,35,Correna,Goldsberry,1 Michigan Way,2153,New South Wales,Australia
"106       ",8th grade,3,2514,2906,969.000000,"Yes       ",High Net Worth,54,9,54,Glyn,NULL,7909 Pierstorff Crossing,2517,New South Wales,Australia
"2306      ",8th grade,4,2513,4938,1235.000000,"Yes       ",High Net Worth,98,9,60,Hilary,Tregunna,9 Lake View Avenue,3178,Victoria,Australia
"2998      ",8th grade,3,2511,4629,1543.000000,"Yes       ",High Net Worth,34,7,20,Quintana,Housley,99 Lawn Court,4556,Queensland,Australia
"830       ",8th grade,6,2506,6107,1018.000000,"No        ",Affluent Customer,58,8,39,Jayson,Chilcott,43 Esker Pass,2228,New South Wales,Australia
"1369      ",8th grade,4,2504,4921,1230.000000,"Yes       ",Mass Customer,51,6,26,Ilka,Allabush,3 Schlimgen Alley,3201,Victoria,Australia
"3282      ",8th grade,4,2504,4535,1134.000000,"No        ",High Net Worth,8,10,61,Helga,Nuzzi,011 Lotheville Junction,2099,New South Wales,Australia
"1897      ",8th grade,7,2502,5120,731.000000,"Yes       ",Mass Customer,58,3,23,Cosette,Callar,48 Dawn Center,4132,Queensland,Australia
"1153      ",8th grade,5,2502,3306,661.000000,"Yes       ",Mass Customer,53,4,25,Mirilla,Lothlorien,84 Monument Terrace,4127,Queensland,Australia
"2237      ",8th grade,7,2500,7412,1059.000000,"Yes       ",Mass Customer,83,7,51,Julia,Walden,57 Boyd Avenue,2287,New South Wales,Australia
"2819      ",8th grade,4,2500,5543,1386.000000,"No        ",Affluent Customer,63,10,43,Clyve,Starmont,4 American Ash Circle,2211,New South Wales,Australia
"214       ",8th grade,6,2499,6835,1139.000000,"No        ",Mass Customer,82,9,63,Jeramie,Cellier,811 Tony Road,4220,Queensland,Australia
"1018      ",8th grade,5,2499,6166,1233.000000,"Yes       ",Mass Customer,1,10,26,Matthiew,Ferreras,3 Hayes Court,3109,Victoria,Australia
"2349      ",8th grade,5,2499,3607,721.000000,"No        ",High Net Worth,23,1,41,Julee,Garwell,99 Eastlawn Way,2360,New South Wales,Australia
"2845      ",8th grade,8,2497,8538,1067.000000,"No        ",Mass Customer,1,7,46,Benni,Ilem,082 Twin Pines Avenue,4270,Queensland,Australia
"2156      ",8th grade,6,2496,6989,1165.000000,"Yes       ",Mass Customer,96,1,43,Darill,Mowday,13852 Burning Wood Terrace,2199,New South Wales,Australia
"3349      ",8th grade,5,2496,6639,1328.000000,"No        ",Affluent Customer,11,9,39,Byram,Lamberts,9 Brown Pass,3196,Victoria,Australia
"1892      ",8th grade,6,2494,4803,801.000000,"Yes       ",High Net Worth,48,10,25,Allyson,Pinsent,4 Fairfield Way,2487,New South Wales,Australia
"2471      ",8th grade,5,2491,5700,1140.000000,"Yes       ",Mass Customer,55,10,42,Noland,Bresland,77 Armistice Alley,2208,New South Wales,Australia
"2830      ",8th grade,5,2491,4886,977.000000,"No        ",High Net Worth,39,10,62,Bjorn,Simioli,8612 Kennedy Alley,3149,Victoria,Australia
"807       ",8th grade,4,2491,4367,1092.000000,"No        ",Affluent Customer,48,8,40,Lorne,Quested,40402 Moulton Park,2282,New South Wales,Australia
"652       ",8th grade,9,2490,10242,1138.000000,"Yes       ",High Net Worth,62,3,24,Edee,Stoker,36360 Coleman Trail,3850,Victoria,Australia
"606       ",8th grade,6,2488,6229,1038.000000,"Yes       ",Mass Customer,62,8,31,Filia,Rosson,876 Ridgeview Circle,2566,New South Wales,Australia
"3088      ",8th grade,7,2487,6701,957.000000,"Yes       ",Affluent Customer,92,8,46,Hilarius,Trenbey,5 Lotheville Parkway,2760,New South Wales,Australia
"2924      ",8th grade,5,2487,5253,1051.000000,"Yes       ",Mass Customer,79,10,32,Fina,McLaughlin,90 Nobel Way,3166,Victoria,Australia
"440       ",8th grade,8,2482,7774,972.000000,"No        ",Mass Customer,46,6,43,Sheena,O'Duggan,1693 Artisan Hill,2259,New South Wales,Australia
"881       ",8th grade,3,2482,5354,1785.000000,"No        ",High Net Worth,82,5,40,Carmella,O' Lone,2 Pankratz Street,4812,Queensland,Australia
"659       ",8th grade,3,2482,5141,1714.000000,"Yes       ",Affluent Customer,44,12,41,Natalee,Stringman,56 Anniversary Avenue,2121,New South Wales,Australia
"1775      ",8th grade,5,2482,4883,977.000000,"No        ",Affluent Customer,73,11,25,Kimberly,Dishmon,5394 Dryden Terrace,3149,Victoria,Australia
"1060      ",8th grade,6,2476,9607,1601.000000,"Yes       ",Affluent Customer,88,11,59,Vanda,Boadby,1176 Pine View Lane,2112,New South Wales,Australia
"1220      ",8th grade,5,2476,5406,1081.000000,"No        ",High Net Worth,12,7,33,Paulie,Akerman,457 Ryan Road,3218,Victoria,Australia
"2854      ",8th grade,4,2476,4894,1224.000000,"Yes       ",High Net Worth,49,4,NULL,Vikky,Dyde,3306 Bartelt Alley,2323,New South Wales,Australia
"143       ",8th grade,4,2475,4689,1172.000000,"Yes       ",Mass Customer,19,6,63,Kendall,Figg,15673 Farmco Point,4017,Queensland,Australia
"2526      ",8th grade,6,2467,6039,1007.000000,"No        ",Mass Customer,89,9,51,Izaak,Dopson,283 Claremont Hill,2138,New South Wales,Australia
"2967      ",8th grade,3,2467,4700,1567.000000,"Yes       ",Affluent Customer,60,3,41,Dud,Coom,3673 Jenna Center,4301,Queensland,Australia
"3319      ",8th grade,7,2466,7044,1006.000000,"Yes       ",Affluent Customer,67,7,54,Erda,NULL,88389 Schiller Drive,3029,Victoria,Australia
"2720      ",8th grade,5,2466,5274,1055.000000,"No        ",High Net Worth,0,12,37,Shirline,Yellowlee,831 Daystar Circle,2038,New South Wales,Australia
"779       ",8th grade,5,2466,4373,875.000000,"No        ",High Net Worth,1,9,28,Maddy,Larrat,2570 Wayridge Park,2093,New South Wales,Australia
"1013      ",8th grade,6,2465,7209,1202.000000,"No        ",High Net Worth,53,8,44,Corissa,Zienkiewicz,495 Elmside Drive,2179,New South Wales,Australia
"1354      ",8th grade,3,2465,3171,1057.000000,"No        ",Affluent Customer,0,4,20,Karee,Hyman,0 Ramsey Place,3444,Victoria,Australia
"224       ",8th grade,5,2462,4217,843.000000,"No        ",Affluent Customer,2,12,53,Morgun,Girvan,6236 Summerview Terrace,2110,New South Wales,Australia
"1814      ",8th grade,6,2460,4848,808.000000,"No        ",Affluent Customer,33,5,32,Shawn,Platfoot,91 Mosinee Point,2166,New South Wales,Australia
"2122      ",8th grade,3,2460,2892,964.000000,"Yes       ",High Net Worth,85,10,47,Osborne,Nawton,0899 Judy Pass,3072,Victoria,Australia
"666       ",8th grade,5,2459,5173,1035.000000,"Yes       ",High Net Worth,82,8,37,Anselma,Ricardon,25 Mesta Plaza,3975,Victoria,Australia
"3150      ",8th grade,8,2458,5011,626.000000,"No        ",Mass Customer,66,9,29,Morissa,Wolfendell,039 Havey Alley,2220,New South Wales,Australia
"2205      ",8th grade,4,2457,4548,1137.000000,"No        ",Mass Customer,76,8,NULL,Birk,Elphey,8312 Dunning Crossing,3101,Victoria,Australia
"1656      ",8th grade,7,2456,8202,1172.000000,"Yes       ",Mass Customer,59,8,43,Constantin,Rodrigues,58 Kipling Avenue,4560,Queensland,Australia
"641       ",8th grade,4,2456,3853,963.000000,"No        ",Affluent Customer,86,6,46,Foster,Haysar,049 Michigan Parkway,3337,Victoria,Australia
"279       ",8th grade,6,2456,3817,636.000000,"No        ",Mass Customer,0,11,39,Tamera,Hinckes,34 Kim Center,2036,New South Wales,Australia
"2736      ",8th grade,5,2451,4312,862.000000,"Yes       ",Affluent Customer,40,11,27,Max,Awcock,18 Logan Alley,2159,New South Wales,Australia
"977       ",8th grade,5,2449,5149,1030.000000,"Yes       ",High Net Worth,65,7,61,Olga,Dyke,92 Bunker Hill Trail,2558,New South Wales,Australia
"2811      ",8th grade,5,2449,4457,891.000000,"No        ",Mass Customer,29,9,44,Sharia,Allkins,32 Banding Center,2141,New South Wales,Australia
"116       ",8th grade,8,2448,5664,708.000000,"Yes       ",Affluent Customer,49,8,21,Scottie,Swiffen,0349 Farmco Terrace,2168,New South Wales,Australia
"1177      ",8th grade,8,2447,8367,1046.000000,"Yes       ",Affluent Customer,47,8,67,Bobbette,Pozzi,858 Swallow Parkway,2150,New South Wales,Australia
"150       ",8th grade,4,2447,3631,908.000000,"No        ",Affluent Customer,6,7,37,Bradly,Crosse,69914 Bowman Place,2330,New South Wales,Australia
"2772      ",8th grade,5,2446,5138,1028.000000,"Yes       ",Affluent Customer,15,9,66,Reynolds,Vreede,542 Hayes Plaza,2750,New South Wales,Australia
"2551      ",8th grade,4,2445,4895,1224.000000,"No        ",Mass Customer,0,8,33,Gabrila,Gobbett,35 Shelley Court,3156,Victoria,Australia
"2866      ",8th grade,4,2442,4758,1190.000000,"No        ",High Net Worth,10,7,25,Ky,Stredder,6 Haas Park,2750,New South Wales,Australia
"1833      ",8th grade,5,2441,4197,839.000000,"Yes       ",High Net Worth,67,3,53,Klemens,Eite,99841 Talisman Street,4224,Queensland,Australia
"450       ",8th grade,3,2441,3814,1271.000000,"Yes       ",Mass Customer,5,10,45,Myrlene,Rothwell,98 Scott Parkway,2096,New South Wales,Australia
"1934      ",8th grade,6,2440,6431,1072.000000,"Yes       ",Affluent Customer,70,10,57,Bryant,Tordiffe,64610 Sachtjen Center,2575,New South Wales,Australia
"2927      ",8th grade,3,2440,4096,1365.000000,"Yes       ",Affluent Customer,49,11,60,Yard,Spellman,723 Center Court,3933,Victoria,Australia
"767       ",8th grade,5,2439,6198,1240.000000,"No        ",High Net Worth,70,8,65,Gustav,Kos,64 Muir Lane,2148,New South Wales,Australia
"3481      ",8th grade,7,2439,4989,713.000000,"No        ",High Net Worth,37,7,23,Haley,Dessent,00 1st Trail,3223,Victoria,Australia
"1986      ",8th grade,6,2437,4473,746.000000,"No        ",Mass Customer,53,8,39,Melania,Ruske,366 International Way,2170,New South Wales,Australia
"236       ",8th grade,4,2435,5256,1314.000000,"No        ",Affluent Customer,79,2,66,Tybalt,Gillingwater,6 Morning Park,3666,Victoria,Australia
"1886      ",8th grade,4,2434,4591,1148.000000,"No        ",Affluent Customer,35,9,42,Eugenie,Belcham,34 Arrowood Pass,2567,New South Wales,Australia
"684       ",8th grade,8,2433,6013,752.000000,"No        ",Mass Customer,88,9,33,Malvin,NULL,8425 Jackson Terrace,2763,New South Wales,Australia
"3404      ",8th grade,4,2431,4414,1104.000000,"No        ",Affluent Customer,2,11,47,Thomasine,McCloch,91 Charing Cross Way,2100,New South Wales,Australia
"2077      ",8th grade,3,2430,4642,1547.000000,"Yes       ",Mass Customer,67,8,28,Tobe,Lindroos,27 Rockefeller Plaza,4556,Queensland,Australia
"3035      ",8th grade,5,2430,4523,905.000000,"No        ",High Net Worth,98,11,40,Sigfrid,Caldecot,731 Haas Trail,2125,New South Wales,Australia
